participant,condition,engine,trial_index,audio_identifier,speaker,voice_type,window_width,window_height,person_side,robot_side,gaze_sample_count,gaze_duration_ms,person_dwell_ms,robot_dwell_ms,off_dwell_ms,total_observed_gaze_time_ms,person_gaze_pct,eyetracking_mos,gaze_sample_rate_hz,gaze_sample_rate_hz_strict,valid_dwell_pct,person_box_left,person_box_top,person_box_right,person_box_bottom,robot_box_left,robot_box_top,robot_box_right,robot_box_bottom
P34,B,new,54,10 segundos brgo-28-gt M-n-20db,brgo-28,natural,1536.0,776.0,right,left,382,10277.300000011921,7154.800000041723,3122.4999999701977,0.0,10277.300000011921,69.61750654387265,4,37.16929543747452,37.07199361695757,100.0,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,57,11 segundos brpe-20-gt M-n-20db,brpe-20,natural,1536.0,776.0,left,right,416,11161.5,7009.999999970198,3699.2000000178814,452.30000001192093,11161.5,65.45773727241998,4,37.27097612328092,37.18138243067688,95.94767728341243,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,41,07 segundos brce-22-gt M-n-20db,brce-22,natural,1536.0,776.0,left,right,249,6979.5999999940395,5886.399999976158,460.30000001192093,632.9000000059605,6979.5999999940395,92.74741204070169,5,35.675396870911314,35.532122184682756,90.93214510850906,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,11,03 segundos brba-24-syntacc-295Ksteps M-n-20db,brba-24,synthetic,1536.0,776.0,left,right,138,3647.2999999821186,588.5,3058.7999999821186,0.0,3647.2999999821186,16.135223315956605,1,37.83620760581157,37.56203218837816,100.0,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,3,02 segundos brsp-11-syntacc-295Ksteps M-n-20db,brsp-11,synthetic,1536.0,776.0,left,right,112,2915.0999999940395,442.5,2472.5999999940395,0.0,2915.0999999940395,15.179582175599629,1,38.42063737100923,38.07759596591093,100.0,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,60,12 segundos brpr-21-gt F-n-20db,brpr-21,natural,1536.0,776.0,right,left,435,12075.100000023842,9379.000000059605,2696.099999964237,0.0,12075.100000023842,77.67223459881149,4,36.02454638049715,35.94173133134658,100.0,1074.8250732421875,184.8000030517578,1479.8250732421875,588.8000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,8,03 segundos bral-23-syntacc-295Ksteps M-n-20db,bral-23,synthetic,1536.0,776.0,right,left,120,3208.899999976158,1328.0000000298023,1880.8999999463558,0.0,3208.899999976158,41.38489825297358,3,37.39599239642606,37.084359126455844,100.0,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,56,10 segundos brpr-29-gt F-n-20db,brpr-29,natural,1536.0,776.0,left,right,376,10148.0,9462.40000000596,650.3000000119209,35.29999998211861,10148.0,93.56947204989002,5,37.05163579030351,36.95309420575483,99.65214820671937,56.16250228881836,184.8000030517578,461.16250228881836,588.8000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,44,07 segundos brpr-27-gt F-n-20db,brpr-27,natural,1536.0,776.0,right,left,254,7015.4000000059605,6287.0999999940395,728.3000000119209,0.0,7015.4000000059605,89.61855346792339,5,36.20606095158996,36.063517404536455,100.0,1074.8250732421875,184.8000030517578,1479.8250732421875,588.8000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,50,09 segundos brba-22-gt M-n-20db,brba-22,natural,1536.0,776.0,left,right,343,9595.40000000596,6171.500000029802,3423.899999976158,0.0,9595.40000000596,64.31727702884683,4,35.74629509971308,35.64207849592383,100.0,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,7,03 segundos bral-20-syntacc-295Ksteps M-n-20db,bral-20,synthetic,1536.0,776.0,left,right,116,3227.9000000059605,1561.0,1666.9000000059605,0.0,3227.9000000059605,48.359614610028736,3,35.93667709649797,35.62687815601092,100.0,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,33,05 segundos brpr-15-gt F-n-20db,brpr-15,natural,1536.0,776.0,right,left,198,5509.0999999940395,5260.199999958277,248.9000000357628,0.0,5509.0999999940395,95.48202065607754,5,35.9405347516317,35.75901689935073,100.0,1074.8250732421875,184.8000030517578,1479.8250732421875,588.8000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,53,10 segundos brce-29-gt M-n-20db,brce-29,natural,1536.0,776.0,left,right,366,10042.5,1092.3000000417233,8702.899999946356,247.30000001192093,10042.5,11.15138026832584,1,36.445108289768484,36.34553149116256,97.53746577035677,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,62,14 segundos brrs-24-gt M-n-20db,brrs-24,natural,1536.0,776.0,right,left,505,14025.5,11100.100000023842,2925.399999976158,0.0,14025.5,79.14227656785029,4,36.00584649388614,35.93454778795765,100.0,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,29,04 segundos brsp-29-syntacc-295Ksteps M-n-20db,brsp-29,synthetic,1536.0,776.0,left,right,167,4477.800000011921,1383.2999999821186,3017.2000000178814,77.30000001192093,4477.800000011921,31.435064196843964,2,37.29510027235593,37.07177631862925,98.27370583742653,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,21,03 segundos brrs-20-syntacc-295Ksteps F-n-20db,brrs-20,synthetic,1536.0,776.0,right,left,120,3369.300000011921,1017.3000000119209,2352.0,0.0,3369.300000011921,30.193215208153674,2,35.61570652645221,35.3189089720651,100.0,1074.8250732421875,184.8000030517578,1479.8250732421875,588.8000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,40,06 segundos brsp-25-gt M-n-20db,brsp-25,natural,1536.0,776.0,right,left,248,6760.399999976158,3742.4000000059605,3017.9999999701977,0.0,6760.399999976158,55.35767114400271,3,36.6842198687762,36.53629962736984,100.0,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,28,04 segundos brba-23-syntacc-295Ksteps F-n-20db,brba-23,synthetic,1536.0,776.0,right,left,146,4047.5999999940395,101.19999998807907,3946.4000000059605,0.0,4047.5999999940395,2.500247059695328,1,36.07075798009067,35.82369799392566,100.0,1074.8250732421875,184.8000030517578,1479.8250732421875,588.8000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,31,05 segundos brpr-14-gt F-n-20db,brpr-14,natural,1536.0,776.0,right,left,192,5212.399999976158,4117.199999988079,1095.199999988079,0.0,5212.399999976158,78.98856572801228,4,36.835239045521874,36.64338884215978,100.0,1074.8250732421875,184.8000030517578,1479.8250732421875,588.8000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,14,03 segundos brpe-28-syntacc-295Ksteps M-n-20db,brpe-28,synthetic,1536.0,776.0,left,right,139,3866.800000011921,992.1000000238419,2874.699999988079,0.0,3866.800000011921,25.65687390143745,2,35.947036308981964,35.6884245369749,100.0,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,36,06 segundos bral-24-gt M-n-20db,bral-24,natural,1536.0,776.0,left,right,243,6810.799999982119,5443.0,1367.7999999821186,0.0,6810.799999982119,79.9171903449564,4,35.678628061408055,35.53180243152572,100.0,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,45,08 segundos brce-20-gt M-n-20db,brce-20,natural,1536.0,776.0,right,left,324,8968.700000017881,2711.600000023842,6257.0999999940395,0.0,8968.700000017881,30.23403614814227,2,36.12563693727676,36.01413805784072,100.0,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,12,03 segundos brpb-22-syntacc-295Ksteps M-n-20db,brpb-22,synthetic,1536.0,776.0,left,right,142,3900.0999999940395,1960.5999999940395,1939.5,0.0,3900.0999999940395,50.270505884388506,3,36.4093228379316,36.15291915597433,100.0,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,20,03 segundos brrs-18-syntacc-295Ksteps F-n-20db,brrs-18,synthetic,1536.0,776.0,right,left,125,3455.9000000059605,930.8000000417233,2525.099999964237,0.0,3455.9000000059605,26.93364970167302,2,36.1700280678794,35.88066784333636,100.0,1074.8250732421875,184.8000030517578,1479.8250732421875,588.8000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,38,06 segundos brpr-13-gt F-n-20db,brpr-13,natural,1536.0,776.0,left,right,222,6284.0,5719.0999999940395,564.9000000059605,0.0,6284.0,91.01050286432272,5,35.32781667727562,35.16868236791852,100.0,56.16250228881836,184.8000030517578,461.16250228881836,588.8000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,37,06 segundos brmg-26-gt M-n-20db,brmg-26,natural,1536.0,776.0,right,left,212,6032.699999988079,2916.9000000059605,3115.7999999821186,0.0,6032.699999988079,48.35148441016003,3,35.141810466361484,34.97604720944469,100.0,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,46,08 segundos brpr-28-gt F-n-20db,brpr-28,natural,1536.0,776.0,right,left,318,8934.600000023842,7231.100000023842,1703.5,0.0,8934.600000023842,80.93367358364723,5,35.591968302906835,35.48004387428134,100.0,1074.8250732421875,184.8000030517578,1479.8250732421875,588.8000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,15,03 segundos brpe-29-syntacc-295Ksteps M-n-20db,brpe-29,synthetic,1536.0,776.0,right,left,107,3089.899999976158,155.19999998807907,2731.9999999701977,202.7000000178814,3089.899999976158,5.375450262895605,1,34.62895239354853,34.30531732444995,93.43991714879299,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,59,12 segundos brpb-28-gt M-n-20db,brpb-28,natural,1536.0,776.0,left,right,453,12667.200000017881,11187.900000095367,1479.299999922514,0.0,12667.200000017881,88.32180750347017,5,35.761652140912005,35.68270809645083,100.0,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,4,02 segundos brsp-13-syntacc-295Ksteps F-n-20db,brsp-13,synthetic,1536.0,776.0,left,right,92,2563.899999976158,799.5999999940395,1764.2999999821186,0.0,2563.899999976158,31.18686376229475,2,35.88283474427845,35.49280393184064,100.0,56.16250228881836,184.8000030517578,461.16250228881836,588.8000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,55,10 segundos brpe-22-gt M-n-20db,brpe-22,natural,1536.0,776.0,right,left,398,11075.800000011921,8825.799999982119,2250.0000000298023,0.0,11075.800000011921,79.68544032911952,4,35.93419888401485,35.84391195214546,100.0,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,26,03 segundos brsp-28-syntacc-295Ksteps F-n-20db,brsp-28,synthetic,1536.0,776.0,right,left,138,3676.0,376.40000000596046,3299.5999999940395,0.0,3676.0,10.239390642164322,1,37.54080522306855,37.26877040261153,100.0,1074.8250732421875,184.8000030517578,1479.8250732421875,588.8000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,27,04 segundos bral-22-syntacc-295Ksteps M-n-20db,bral-22,synthetic,1536.0,776.0,right,left,156,4349.300000011921,184.69999998807907,4164.600000023842,0.0,4349.300000011921,4.2466603818447295,1,35.867840801869825,35.637918745447585,100.0,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,63,17 segundos brrs-21-gt F-n-20db,brrs-21,natural,1536.0,776.0,left,right,627,17090.5,15646.299999982119,1444.2000000178814,0.0,17090.5,91.54969134889043,5,36.687048360200116,36.62853632134812,100.0,56.16250228881836,184.8000030517578,461.16250228881836,588.8000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,13,03 segundos brpe-26-syntacc-295Ksteps M-n-20db,brpe-26,synthetic,1536.0,776.0,left,right,125,3506.800000011921,2856.2000000178814,650.5999999940395,0.0,3506.800000011921,81.44747348032885,5,35.645032508148475,35.35987224808329,100.0,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,52,09 segundos brpr-24-gt F-n-20db,brpr-24,natural,1536.0,776.0,right,left,344,9760.59999999404,8851.300000011921,909.2999999821186,0.0,9760.59999999404,90.68397434601691,5,35.243735016311504,35.14128229824083,100.0,1074.8250732421875,184.8000030517578,1479.8250732421875,588.8000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,19,03 segundos brrs-16-syntacc-295Ksteps F-n-20db,brrs-16,synthetic,1536.0,776.0,left,right,120,3246.9000000059605,0.0,3246.9000000059605,0.0,3246.9000000059605,0.0,1,36.9583294834395,36.65034340441083,100.0,56.16250228881836,184.8000030517578,461.16250228881836,588.8000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,43,07 segundos brpr-20-gt F-n-20db,brpr-20,natural,1536.0,776.0,right,left,259,7181.800000011921,6829.300000041723,352.4999999701977,0.0,7181.800000011921,95.0917597263971,5,36.063382438883025,35.924141580045635,100.0,1074.8250732421875,184.8000030517578,1479.8250732421875,588.8000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,24,03 segundos brrs-28-syntacc-295Ksteps M-n-20db,brrs-28,synthetic,1536.0,776.0,left,right,122,3378.4000000059605,1249.4000000059605,2129.0,0.0,3378.4000000059605,36.982003315289965,2,36.11176888461542,35.81577077900382,100.0,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,30,05 segundos brpr-10-gt F-n-20db,brpr-10,natural,1536.0,776.0,right,left,201,5429.0999999940395,3851.5999999940395,1577.5,0.0,5429.0999999940395,70.9436186476261,4,37.022710946606374,36.83851835483222,100.0,1074.8250732421875,184.8000030517578,1479.8250732421875,588.8000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,58,11 segundos brpr-25-gt F-n-20db,brpr-25,natural,1536.0,776.0,left,right,433,11883.299999982119,10915.099999964237,968.2000000178814,0.0,11883.299999982119,91.85243156346017,5,36.43768986734758,36.35353815864701,100.0,56.16250228881836,184.8000030517578,461.16250228881836,588.8000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,23,03 segundos brrs-25-syntacc-295Ksteps M-n-20db,brrs-25,synthetic,1536.0,776.0,right,left,134,3704.5,1891.699999988079,1812.800000011921,0.0,3704.5,51.06492104165417,3,36.17222297206101,35.90228100958294,100.0,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P34,B,new,34,05 segundos brpr-22-syntacc-295Ksteps F-n-20db,brpr-22,synthetic,1536.0,776.0,left,right,197,5379.700000017881,1495.5000000298023,3884.199999988079,0.0,5379.700000017881,27.798947897184444,2,36.61914233123505,36.433258360010505,100.0,56.16250228881836,184.8000030517578,461.16250228881836,588.8000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,42,07 segundos brmg-22-gt F-n-20db,brmg-22,natural,1536.0,776.0,left,right,258,7000.5,6900.0,100.5,0.0,7000.5,98.56438825798158,5,36.854510392114854,36.71166345261053,100.0,56.16250228881836,184.8000030517578,461.16250228881836,588.8000030517578,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578
P34,B,new,47,08 segundos brrj-26-gt M-n-20db,brrj-26,natural,1536.0,776.0,right,left,332,8826.59999999404,6913.299999952316,1913.3000000417233,0.0,8826.59999999404,78.32347676293233,4,37.61357714184671,37.50028323479296,100.0,1074.8250732421875,184.3000030517578,1479.8250732421875,589.3000030517578,56.16250228881836,184.3000030517578,461.16250228881836,589.3000030517578
P35,B,new,38,06 segundos brpr-13-gt F-n-20db,brpr-13,natural,2560.0,946.0,left,right,120,6306.0,5327.0,979.0,0.0,6306.0,84.47510307643515,5,19.029495718363464,18.870916587377103,100.0,226.8333282470703,269.5,631.8333282470703,673.5,1928.1666259765625,269.0,2333.1666259765625,674.0
P35,B,new,18,03 segundos brrs-14-syntacc-295Ksteps F-n-20db,brrs-14,synthetic,2560.0,946.0,right,left,75,3796.0,1290.0,2506.0,0.0,3796.0,33.98314014752371,2,19.757639620653322,19.494204425711278,100.0,1928.1666259765625,269.5,2333.1666259765625,673.5,226.8333282470703,269.0,631.8333282470703,674.0
P35,B,new,58,11 segundos brpr-25-gt F-n-20db,brpr-25,natural,2560.0,946.0,right,left,230,11877.0,11222.0,655.0,0.0,11877.0,94.48513934495243,5,19.36515955207544,19.28096320619685,100.0,1928.1666259765625,269.5,2333.1666259765625,673.5,226.8333282470703,269.0,631.8333282470703,674.0
P35,B,new,10,03 segundos brba-21-syntacc-295Ksteps M-n-20db,brba-21,synthetic,2560.0,946.0,left,right,63,3285.0,196.0,3089.0,0.0,3285.0,5.966514459665144,1,19.17808219178082,18.87366818873668,100.0,226.8333282470703,269.0,631.8333282470703,674.0,1928.1666259765625,269.0,2333.1666259765625,674.0
P35,B,new,8,03 segundos bral-23-syntacc-295Ksteps M-n-20db,bral-23,synthetic,2560.0,946.0,right,left,60,3140.0,1974.0,1166.0,0.0,3140.0,62.866242038216555,4,19.108280254777068,18.78980891719745,100.0,1928.1666259765625,269.0,2333.1666259765625,674.0,226.8333282470703,269.0,631.8333282470703,674.0
